0 13304
3092 -20 15732
4748 1968 16588
1324 -184 16048
5288 840 17332
3992 1140 17812
3000 192 16352
1316 -556 16540
5432 252 15492
2752 516 14652
4988 40 15036
4088 864 16292
5164 888 15016
2604 916 15960
4984 2240 15228
3700 1688 15280
5996 1476 16568
5152 1968 14752
456 1448 15668
2712 52 17308
668 48 16372
3676 360 18404
1644 -12 16248
4448 -564 18768
3028 804 16932
3564 1176 15188
1260 2100 14632
3496 588 16104
3484 2780 16504
2376 2008 15500
3052 1748 15128
380 1276 16532
2548 -404 15396
1392 -812 14564
3008 -1440 14764
3732 280 16260
5968 -868 14288
4356 -548 17036
5832 -2076 15424
4200 -2696 15336
5032 -976 14424
5848 1396 15316
1744 1020 17836
4556 1028 16080
3640 2700 13936
2048 2088 13696
6936 600 12924
1728 2948 20752
-988 316 19220
6752 3380 13504
2588 5500 11072
1744 2396 14840
4164 2080 17864
2268 3812 14056
6148 512 15244
5620 -1176 15752
3348 -264 13784
4424 1112 19948
4984 -700 16464
3704 1788 10648
-108 1580 17224
4920 -1056 18832
3932 232 16424
2844 716 14648
2816 -412 17760
112 192 16660
6540 396 18204
500 1312 17220
5028 -1712 15040
-1764 1744 15492
920 -172 18000
2916 12 15664
132 204 17092
2608 692 15144
3328 1636 13772
2228 1084 14176
3500 -72 16832
5444 -848 15832
4324 348 17000
2640 496 16524
4456 688 14760
5732 1272 15656
2920 1228 14648
3756 1836 13300
4352 -1760 16488
2176 -124 12880
3976 1132 16220
3036 1708 15532
5108 552 13332
2860 964 16896
1096 1368 18812
4612 240 16616
6244 788 14464
2004 -48 16420
6176 124 15380
2028 340 14392
-1552 716 19292
4128 992 14420
3084 2364 14916
1240 2204 15680
1744 3176 16028
2360 1408 18000
3876 -308 15528
3324 2620 12688
4012 952 16404
5388 -660 16048
3236 1628 14812
3520 3360 17548
4712 280 17324
2772 528 16304
3040 3128 14832
3204 2448 13080
4960 2124 19028
1704 412 19212
404 -1476 15408
3160 3052 17816
2076 544 16552
4436 504 16636
1888 3844 17476
1900 592 12968
5688 952 15876
2460 148 16020
3176 788 19400
4420 1024 14944
3388 2972 12448
5396 52 14388
2736 2316 15000
448 2356 17032
3720 -264 17152
4424 820 12500
1532 3992 14224
3532 388 15552
3664 -3604 15140
924 -1676 20956
4664 -2368 17216
5508 636 12856
3800 -648 15252
2472 -724 15828
4188 1508 17160
1264 -1760 14404
4024 408 18288
4192 2064 13768
3248 1040 13548
2612 1556 15936
3220 2652 13016
3684 976 16988
3208 1180 17848
5332 -1440 14368
8816 1620 13088
2876 1264 12904
636 -3076 19624
2344 -948 20688
3428 -1480 13796
5800 3448 13788
-476 2060 17744
2036 -2768 17324
6120 -1040 11292
3084 -404 13908
2628 -1176 20028
264 -2724 18160
1020 -3412 14792
2848 -1316 16780
1288 -764 15652
2032 -1516 15156
4444 904 16228
360 -40 14084
5624 620 17468
3464 2548 13800
6196 2460 13028
4500 3172 12192
2216 1056 15552
1924 248 19896
3936 356 16904
1840 2140 13556
2152 3964 13132
1132 3584 17772
2704 1476 17924
4044 -1164 14080
236 28 16232
3648 -372 14672
2308 3000 14580
1960 1720 18728
3192 2684 16504
3800 2184 19200
6740 484 13484
5148 2484 13836
3192 864 18076
948 2436 13776
2756 4040 17680
4312 3308 11344
1620 1916 15924
1908 -428 18648
3272 636 18492
6008 -572 10980
4028 3152 11056
1700 -516 20380
2736 -1900 18108
4016 -1884 11352
1728 1300 14164
1536 -980 22176
3840 -892 18948
2664 1324 14248
5844 2924 13500
4632 1652 13880
4236 -2436 14712
3728 1728 17316
872 892 15696
1844 2008 15896
4932 2728 13392
2492 2160 12528
-1328 3072 20748
876 1128 19848
6184 1492 11928
7748 3224 5784
-820 3884 12104
-1284 -1092 23584
2312 -2252 23956
5032 2620 10500
6580 6984 13388
2236 384 19312
2356 -4128 16892
2892 -2768 16456
48 368 15328
1988 1812 16612
3260 2628 20000
3392 3436 14268
4440 -332 14752
1584 -588 12360
3648 -1808 18672
6024 412 17196
2704 1324 11792
4028 -1836 16772
4368 -236 14392
5492 772 12876
3964 1544 17956
6268 -584 17700
2228 516 16336
2680 216 16460
2904 504 22544
3080 -1384 14680
4960 1512 16064
5020 444 11528
260 -2776 17980
920 -1336 17552
-1092 -104 16000
3556 1244 16088
4196 1652 13168
3160 3320 12096
4252 -244 16100
2132 -220 17120
5060 608 14040
3976 3004 15136
2796 2268 15532
4032 1608 16104
3568 612 16212
2576 1136 13552
3492 -184 16300
-2832 436 17024
2008 480 21596
-2604 2548 16356
5184 2192 13564
3212 4932 10392
-816 588 19420
2916 -4108 20280
6760 -728 11208
4516 1548 11848
6696 2228 15900
6080 -236 17684
6724 1348 12304
4612 3372 11600
-1716 1216 26540
5104 -2408 15144
7136 3152 4844
-820 1388 13512
-500 808 23364
6160 -3312 20580
1960 2232 12880
4276 -588 19864
92 1384 16648
3772 596 18580
4160 588 12320
3380 264 12764
4760 172 18344
-248 552 19460
1856 -464 20280
7112 -1068 14692
4528 3152 13584
5384 468 13392
1884 1592 18552
1704 2824 17608
3220 1856 15596
868 1756 13476
-684 664 14964
6812 1412 8776
-736 2212 17656
-992 -112 21480
7352 -872 16104
4672 1072 8992
1236 52 18660
5984 512 17444
5004 -1076 15660
3844 732 19364
4436 -540 15428
3140 4732 12788
3904 3976 14680
176 -984 19208
5072 -3096 17388
52 28 16216
4884 2088 14544
4736 1088 16360
3880 -788 13080
1624 680 13772
1756 1744 17456
2732 -1116 25000
7012 -824 18300
6116 4852 9040
3520 3572 13232
4796 856 13968
-408 -1760 19264
1228 -1640 16372
3400 2212 15740
3376 548 13148
6776 3180 16516
2876 1604 16260
2096 -664 15744
6072 1156 14640
2248 980 11408
704 808 21812
768 -2660 15996
2536 -1484 14192
6444 -1772 18300
1228 -1748 15952
8424 1144 14608
1568 464 13444
3532 -2584 18496
1460 -2840 20772
1108 176 13012
4704 760 16968
5232 1960 12508
688 -484 14408
692 -2360 16588
1256 696 19152
232 -1016 20964
6244 -1176 12168
3428 -220 12728
4068 1860 11920
2436 1388 15460
900 -140 15404
1524 -156 19892
-252 2156 17924
3288 2192 13748
3904 3384 13776
2472 -64 15280
5676 1208 17768
1572 856 15328
4884 132 18824
5328 1220 14864
3580 5384 9452
4960 4052 13864
1700 2392 18336
4712 812 17020
3212 1524 15824
2000 -200 16068
4216 1188 17740
4128 916 19104
636 128 16536
4632 712 17448
4376 1080 14848
3700 -1888 19604
2668 -1596 14384
1692 1392 11400
2840 3220 15756
2856 3108 16176
3020 56 12312
3384 -1656 17488
1012 -172 13808
1456 1372 17828
2544 -296 18316
4900 -868 14204
6528 -1488 13096
4156 -4040 19272
6560 -888 17408
5360 1852 12948
5744 2780 15156
2112 280 16720
3220 -572 13292
1856 892 17028
776 1412 16468
1724 2364 15580
5056 2548 16432
1376 1764 13692
1112 1936 16204
3884 2384 14844
5068 1396 16160
3292 1784 11848
3580 2040 18884
3816 -240 17932
6548 1168 14364
4680 2684 14440
3684 -1284 16628
3816 -1560 18356
4532 -872 12028
2412 3096 8292
1668 968 18788
2348 1224 18336
5736 740 12392
1768 1752 10864
1248 -1792 16648
1816 2292 19980
3096 -388 14272
6908 2916 16840
6352 -224 12308
5940 -1460 15228
3292 -172 16396
2816 504 16128
5312 696 19288
6040 1188 13256
4476 -1216 12232
2184 -1248 13552
2244 -1624 15108
1248 -580 16612
80 184 15400
6284 76 14012
2712 -1016 13072
1708 -3588 14840
-468 -1424 16620
832 -484 16892
4888 504 13688
1908 1428 20128
2928 -1228 13220
3568 2188 10544
2260 1464 17552
2712 1880 18476
1288 1544 15724
1636 1004 13788
1772 480 15968
-948 396 12484
6096 340 16072
4344 -988 16776
3796 -1452 13232
5644 -212 13136
648 -2312 18580
4872 -2792 17552
6524 488 15312
2356 3904 14524
1444 3284 17480
904 -1380 17112
2120 -980 15200
532 984 16464
1940 1120 19880
3572 88 15928
1124 192 17016
4188 1480 16516
1952 1404 15204
1672 1624 14352
3528 3140 17856
1540 2884 14736
3276 1764 17540
2136 900 14332
1464 528 19388
4052 1876 16024
5112 1152 13284
2632 1120 11748
1784 1216 14588
2700 648 16472
4432 -1316 13372
1972 -1024 17300
2416 -1580 19312
2916 944 13576
2476 572 14984
4708 2292 14904
3856 1372 16640
2264 2024 12952
1784 640 16436
3148 36 16988
1696 -348 16024
2176 308 14540
3096 1124 12820
3444 3812 15824
2540 1160 17188
2548 -380 15904
2652 -396 14856
3984 3348 12560
1056 576 17040
4912 -4 15512
2364 1740 13928
4808 -168 13180
3876 -668 12532
3652 -1076 11120
1732 -1236 22232
3356 -348 22232
236 -272 15696
6788 3036 12636
-868 224 19708
2856 24 17848
1412 1344 21956
4308 -864 9804
5552 2036 11980
1856 3784 16456
872 1764 19976
2084 -340 18024
2988 3232 12832
912 1244 15808
4120 1724 13020
3400 2476 15844
3388 256 12964
6032 3012 16728
3356 -132 12992
7276 -2320 16988
5264 -2180 21232
4064 -16 15216
1000 5124 18988
4396 3032 20064
1972 -104 20300
1020 28 18436
2324 -28 15804
-560 -216 18932
1876 -24 18996
4304 1192 14584
2584 3296 12804
4120 1996 16736
2852 864 16896
1796 424 15372
4472 -1264 15868
3496 2324 13780
1676 3296 16340
1892 2216 16352
3912 2548 15944
5732 1996 16200
2072 736 19064
1752 856 16900
-1652 -2104 18800
6296 -3328 13648
1600 568 13908
816 236 20952
1404 -1548 18604
164 -1392 15816
3224 -604 16568
1332 56 19352
996 964 12816
6272 2132 16272
6832 3340 12736
2264 56 12260
2336 -644 20864
4364 -1008 14052
2720 1340 13168
2408 980 16552
864 4192 17088
5376 1736 13640
4284 2896 12592
1132 2548 15512
5000 2724 15352
2268 -52 15892
1636 -788 14036
292 1624 15552
60 1764 15632
448 -2340 20136
3472 -288 17024
5332 -568 14140
1220 1732 15380
3564 1104 15400
3040 -2016 14532
3992 -1052 18976
5396 -756 15808
2708 2300 17056
6240 1212 14276
2028 -480 19100
1756 -268 16848
3744 2048 12276
2764 2976 14156
1920 948 19968
2556 144 16616
1364 -36 13404
1072 2584 13592
4340 3420 16428
3176 3224 10400
1080 1976 14688
3680 1164 14672
2972 840 15032
2748 -1140 15972
-108 -1980 17044
2376 -616 18540
3700 -756 11812
1724 -788 21092
4036 2900 17624
264 2216 15948
4904 -1616 17704
1136 1088 18616
3392 3420 14152
4928 2016 12156
4176 -548 14512
4228 -544 18712
2572 -296 15740
5028 2048 15972
7096 788 14512
5180 3952 9984
3964 704 15052
2584 1344 17340
1036 4252 14772
4688 1864 17688
1748 -1604 17388
1204 192 17508
4832 448 17852
1176 1364 12596
3064 472 17568
5148 988 13040
2744 16 15752
3076 -360 17600
3272 64 15856
3520 252 16256
1096 904 16472
1324 2296 18756
6572 832 16120
3732 2540 13360
3992 1112 13784
2064 -1684 14760
1996 -1032 21676
4008 -604 19596
4908 1520 11100
4876 2216 12664
3468 1800 16376
4316 1772 18308
1788 1064 14016
800 316 19364
2004 1100 19364
2656 1840 14488
4244 2488 16516
3352 1156 12632
932 188 13624
1888 -56 16740
2696 -2400 20016
4216 1180 13604
4928 4072 12900
5080 2144 18260
3560 -564 13892
5396 -1368 14308
2860 480 17276
2876 120 16780
1880 1412 23928
7168 1204 12460
1820 580 13108
-388 196 13252
-1252 1096 18868
2092 960 12640
5460 -108 14736
644 2956 16756
1744 644 22508
4724 1088 11736
2740 -1244 13808
3976 2732 14116
5200 760 11000
5656 752 11760
7208 212 11796
7164 2584 10796
144 -2800 20060
-44 624 22104
3636 780 16532
4388 1564 13116
1444 1204 18844
2896 -2024 18704
764 -660 19836
3556 -864 15140
2432 628 13328
3772 156 13428
5528 928 15096
972 136 15076
2864 -3488 14312
2864 -2908 14932
8268 3780 12984
2308 4000 16228
3216 -1392 18672
4372 -1068 12572
5520 -988 12960
4232 652 16128
2196 -732 18696
1212 -664 14336
2388 3384 12036
1212 1348 15364
1688 1016 18868
2504 604 15884
5004 2328 16544
3116 2564 14432
3296 3232 12196
1396 -952 22260
4540 -320 12072
1648 2228 12800
1440 3856 15628
4596 1148 14768
-16 984 21696
3008 -628 14052
7636 1916 16860
2064 -500 11188
3808 -1384 17564
4592 -2336 13000
-692 1500 12152
68 3664 17516
276 -1312 17296
4348 -868 13568
2872 2640 23980
4536 2264 13468
3560 -1460 12936
3316 2300 17676
4936 -232 13320
3936 2276 12540
3140 36 15224
3160 2272 18428
-800 524 20400
3116 3748 18360
-3788 4360 20852
2272 2036 16136
3364 3068 15204
3300 1180 14752
3208 2884 16720
1788 1248 15340
2176 -540 16812
3556 1732 16608
4000 908 9072
4364 964 15644
1988 1896 13108
-284 -1740 16356
5368 360 19968
6972 3380 10080
888 2340 10708
5076 3164 14540
-644 2124 19172
2560 1628 17376
5672 2752 11364
-1356 1380 19588
1712 -112 21088
4220 -984 14076
3240 1176 10360
2204 2000 18592
-692 2768 20684
176 688 19340
1632 68 15100
5488 2168 15152
1676 1280 15556
7580 240 17212
4436 1136 16384
1988 -160 12988
5120 -816 16508
2744 704 14540
4216 1600 14976
2976 2720 13980
3444 3220 14804
2248 -184 17596
1932 2284 14988
2736 -2516 15388
1160 1576 16436
3796 832 18648
2680 1240 16612
2704 1184 11920
2976 1336 14928
3232 2888 19396
-832 -288 21772
6676 -1116 14552
7332 2508 14536
3624 2688 14156
4948 48 17052
3736 1876 13112
1084 1812 14020
6676 3220 13272
-32 3676 13796
1380 1616 16300
5752 -1912 17000
-3248 -2752 17588
3480 -1956 15136
2948 328 18832
780 808 14676
7956 -432 15180
3224 -1060 7612
468 808 16316
304 640 18804
1572 580 16752
1080 -408 19040
1960 1184 17540
-860 840 13160
-188 928 21040
196 3156 16568
-408 188 17568
680 2440 24044
928 676 13756
2908 1464 16548
5736 5444 12484
604 3504 13396
2968 -1076 18576
5220 -72 15724
7256 812 15220
3016 1604 15980
6316 -2376 14344
5576 -1912 13100
3216 -228 10784
3124 -2432 20172
-56 -1980 24536
3500 1224 14024
8824 -1104 11448
944 336 14576
5720 448 15276
1728 -4484 12500
1512 864 15736
700 116 20336
3500 2220 19868
1000 672 11232
2176 2080 13044
2804 1092 11976
-2840 1732 22488
1068 -2408 20796
3980 1040 13824
2616 4368 16512
3404 2908 15564
4132 2944 12136
1604 1336 17116
1224 -576 15300
2604 -2232 14444
5372 -1280 15644
2240 736 17816
5072 -504 17852
3972 -288 16820
1472 -896 16664
7504 932 13516
3316 1664 15828
4396 2848 14796
5328 1772 12968
2072 1684 15884
1344 -908 18320
2844 -912 15676
3292 -1164 13312
4228 2768 15252
3216 60 13920
3688 -704 19704
2276 24 18792
2268 -3092 14148
6772 960 15400
5524 2080 14140
1544 3368 16176
2820 2100 16808
2184 2544 18396
2064 -1992 12780
2588 108 16852
544 -196 17652
216 -64 14652
4624 1812 16180
2632 1776 15104
4564 424 17376
2964 2036 15032
1988 624 15432
4828 -116 17056
3180 1200 15552
2412 588 14632
2296 2384 17484
2832 1020 17224
3708 896 13940
892 2464 16808
4452 1964 14648
2216 2608 15208
988 1252 13280
1940 2716 14724
872 2548 15928
808 -292 19220
1536 528 16264
544 1756 17676
2356 352 15876
3968 800 17160
2280 156 20464
3648 -704 16288
4792 2272 18248
6200 2672 14472
5792 2244 13836
3944 2956 13628
3720 2628 12572
2552 2040 14024
2164 432 12836
1284 -1236 16208
2616 -4200 13328
-2808 -3744 21000
5276 -2176 23008
2520 -460 12072
5240 -1328 13528
5556 1588 17740
4736 -1944 18768
5032 -3788 10288
4964 -1596 14192
2668 4772 18556
820 656 18960
5016 3800 17104
4612 3712 14144
2652 5060 15052
1252 4800 15940
-260 1268 16340
156 304 15320
1448 1608 13344
1132 1184 16308
1760 3080 13324
464 2364 16620
2876 1064 16392
1912 -772 17732
3776 -260 15072
2020 688 18076
4936 1532 17400
3812 3856 10604
8656 2700 9344
8340 4120 12804
1848 1336 14160
6268 1976 15628
664 -1184 22632
-1836 2012 20208
1252 2088 17236
4088 1824 17416
4652 5104 12788
1516 3388 15676
2736 424 15928
4104 -372 14828
3044 -1284 16364
5552 1204 12848
3956 3664 11008
3284 1688 21352
1976 2520 19468
2760 3404 15992
6904 1920 12812
4836 2256 10680
520 3104 17492
-2576 1552 24020
6464 -472 14844
-1012 -5896 17828
1416 4148 15364
8448 5168 7100
1400 -964 11952
10660 28 14976
1292 2428 16312
984 140 17204
3604 -2000 18772
1968 -1844 15772
3864 1284 15780
1176 3560 13536
240 -968 20832
3796 1312 16788
2800 2468 13788
2908 -1012 26696
4596 1392 12120
5928 128 12088
4012 3924 12636
3920 580 13944
5032 1476 16956
4296 -804 18584
5068 608 13384
4988 2756 11132
1200 4372 14764
2172 1740 12640
3504 5472 16188
3068 888 18324
1312 -416 17824
6104 -460 13028
4260 -240 13992
2980 3236 11548
5176 2264 11208
4168 1240 13196
900 1304 14968
3320 2384 18200
2588 -220 18532
1492 560 17204
4620 1580 17748
3232 2620 18288
932 2596 14164
10744 -1756 12580
-1016 1252 12600
2760 892 18656
4912 4048 19872
-76 -604 15508
7952 -116 16484
740 3584 18944
2244 280 14272
4960 -324 17652
128 2908 15308
5132 2020 12204
6608 -148 14260
5100 132 16112
9724 444 11552
8944 1456 12884
1860 4156 20656
1932 -4188 19768
428 -3740 20428
4448 1732 17712
5948 4656 12308
3484 252 24936
6460 -252 15180
4004 -1456 13160
4848 -3740 12768
3656 116 16744
3084 -1400 11192
5176 -712 24224
2856 2296 17988
3400 2240 9052
-8 420 16972
-612 -296 18968
6504 -3588 16364
4996 -3560 15548
416 -3460 15920
3008 3020 18680
4980 4356 15136
2572 -760 12512
6328 -376 15756
2736 3000 11440
4252 232 14164
4524 -964 17704
1480 -2384 15632
3976 -3104 19816
3504 1324 16920
5016 -1908 12664
4184 964 10804
988 -660 13792
4784 -2684 16372
1712 -956 16304
3852 2264 12832
2764 144 13764
900 648 14788
4032 800 12420
-8320 304 32767
-1144 -2060 29244
8064 2796 10868
8628 5992 4016
2612 6040 12764
2576 -1144 21356
6408 -4468 14152
7752 1272 13812
1376 2984 18604
1892 164 17464
6312 -212 13108
4480 -536 8060
7704 972 5728
5792 420 9764
1872 -2964 15436
6096 -3684 21780
1348 292 12092
3372 -812 13816
8656 -1164 21872
2904 1964 13268
6480 -16 10656
-6156 2220 16044
3000 -552 19240
4308 1380 10976
3708 2284 15144
3816 -288 20712
-896 -2012 21556
1296 -1576 19020
6020 1880 14124
2676 6184 9708
2144 2004 12956
8348 -224 3124
-2172 -1708 14436
732 -964 19864
10856 676 9764
6116 4116 7168
-3632 5108 32767
9732 3776 17244
9696 4268 2376
2668 3468 5484
-3264 -5396 25656
2056 -6880 30672
9156 1624 8788
5748 4728 1276
-2724 10412 18340
2788 -2048 29852
12096 -2760 5944
3920 -1664 -2836
-11552 1564 32767
5932 -4816 16568
2992 612 18152
-308 3940 19060
14224 -80 7920
11496 -16 3656
2540 672 10064
6368 -1644 23916
-2552 -4780 16452
5588 -1200 14448
436 3040 20172
1732 4868 19232
5464 1976 11056
5484 -2388 8172
-2632 2324 23628
6080 -8044 17308
1524 1332 8436
2492 4472 13360
6076 1496 16352
3200 -5164 21056
7416 1704 24208
4480 -2980 6192
13912 -724 1568
-3784 8712 12696
-4324 -900 30248
9116 -4144 27716
7400 40 1920
15600 1132 -2984
-112 8192 6516
-5788 3036 17944
3648 -4560 22556
-36 -3176 19744
4272 -1592 15368
-944 4948 15204
-1624 2592 19360
1724 -968 16084
1992 5468 19828
10452 880 13520
2832 2632 12460
4264 -840 9596
5580 1832 16956
6996 -104 16752
2860 2784 15296
-940 4088 15504
3444 2088 13416
3520 244 10088
2172 2168 17596
4504 -1144 28108
2360 -700 17684
7380 2708 15376
1652 404 15388
6656 4416 14096
920 1828 14480
2668 5520 16296
3508 1528 13776
416 1696 15544
1868 1380 19424
-552 372 26908
6928 -3736 22888
5408 -556 17160
2684 748 16192
8220 4432 12660
8584 468 14104
9472 532 14112
3732 -4492 29572
2788 -3032 19060
-132 2128 13448
5748 48 20504
4756 3536 13036
9076 -3496 14396
2468 -2992 10572
-712 -332 16796
-4084 2184 26736
6364 1400 21548
2896 3564 15028
3172 1704 13896
3144 -2464 20288
-3068 -500 19820
2732 148 22724
1520 1288 15736
4408 3604 16488
8368 4204 12024
7272 3040 6500
2624 -1912 20980
1760 -3764 19312
7104 -1896 7616
1336 4444 15528
-344 404 22284
5440 -176 17876
8612 4652 12840
6544 4960 10280
4600 1792 14628
4380 -3308 9728
1364 -84 15300
3692 -2188 19048
2420 -312 17932
3912 5468 18840
1276 5688 18284
4196 1004 13656
7648 1924 9912
4448 -940 15608
2176 -1644 15412
8016 -2256 18160
9684 -904 8452
6256 2500 13788
2656 284 27412
-552 2460 19916
2992 -664 12532
7792 -72 19276
4268 -520 14804
6420 2308 5616
1716 -728 15564
-4424 -2796 18980
400 -2196 17804
1380 -3096 13956
3956 1132 12980
1776 3472 14228
972 -1460 18348
5980 -1244 16696
4920 2056 13768
6236 1272 9888
4672 3320 13344
2008 2220 19864
4544 -244 17204
3188 984 15112
4764 2984 15620
1408 3800 15188
3152 -544 14456
3336 3308 15928
1748 4404 18056
4828 3236 18868
3716 3824 19628
2308 1656 12488
4380 384 11440
3420 2704 16588
5124 -4500 19800
3948 -60 23040
2168 -492 14204
6404 1500 14872
3764 740 14080
4248 -2108 11996
3196 -1680 18936
2036 -2936 15328
3820 -1020 11508
24 2028 15216
6232 1068 15724
5880 400 20132
6112 -948 12812
9952 -1644 14180
6652 956 10460
5496 -1576 9328
4588 -308 15124
1180 -1212 13432
5008 -2572 14624
1704 1044 17816
4532 2872 15560
1528 5356 15368
5312 1020 6496
1436 892 12296
-376 192 23888
1080 168 26516
4364 3364 18188
776 3820 13228
4212 4788 18596
7012 3144 15464
6904 1272 11016
6404 664 14576
572 -2112 14660
672 -4520 23012
2860 2248 17344
1348 1248 12412
4172 -1480 17520
3828 3656 13848
4780 1780 15124
5036 728 13360
6540 -1232 6440
5332 1904 9484
8072 -2556 22520
5616 -624 19320
2992 -3408 17560
3164 2480 18396
456 1036 19952
4596 4144 21584
5484 228 12744
8620 2268 9432
3936 1800 13564
3128 -1944 17232
1900 -308 17068
100 2160 17124
3500 3284 17036
1696 1212 17328
2796 656 16428
7240 -876 13188
7260 1244 9264
4724 64 15004
1400 12 17704
4144 -4784 18788
5748 -2028 16296
7804 1356 12544
5824 2488 13084
-1488 -268 20212
3164 -932 10192
1244 216 10832
260 6056 17132
-1084 400 19612
996 -772 16696
3776 1448 16420
5652 3656 13184
6864 -176 15212
4472 -1716 17064
4352 -1460 17440
4760 944 10120
5784 3552 13456
4924 2700 15212
-1096 4936 16200
76 2524 18992
3512 1636 17144
2640 2400 11984
400 1044 19144
748 1244 17516
4168 216 14076
5332 1696 17772
4908 1408 12356
7616 -100 12872
5688 -1764 17392
5416 -2888 17112
5620 176 15088
976 2200 11220
3044 0 12844
3548 -412 13152
1424 1180 15464
6644 -1464 14880
7796 784 15268
6588 1336 6884
3980 -1408 12572
-36 -2388 21136
1420 -368 17440
5616 2196 19140
3176 -288 17620
6980 1748 13624
3816 2044 13052
5076 752 14828
2640 -720 19012
984 1032 18576
2072 1332 16868
-696 1920 17000
1024 2320 16912
1408 2384 15168
1952 2944 12072
1072 1132 15484
2684 1992 16124
2452 2000 18540
3564 324 14732
5556 1924 13584
5028 -628 14048
8424 -48 15048
4892 -332 16444
3896 -2520 16168
4456 568 15456
2960 -20 17968
8496 -1104 15928
3044 2560 14272
3020 624 13588
5584 -212 19668
-736 -72 14376
5396 -44 15928
2836 1128 16396
2940 1072 16144
2020 -1172 15184
3932 -384 17340
5196 -572 15608
4732 -48 14824
3536 -1100 14160
2648 -1404 14560
3696 1564 13300
1588 140 14616
2024 1968 18604
3296 484 15024
4164 -68 13408
4656 -336 14936
-276 1252 13420
3932 -740 17996
5384 796 17588
4476 428 10500
5460 -160 19496
3184 -632 16404
4072 180 15396
3416 592 17644
312 200 16708
3628 192 14300
3736 2448 16984
3884 1340 13968
2056 -860 16664
3748 1540 13796
1888 -52 19524
7160 28 14724
4092 684 14164
2476 -200 16324
5916 316 16204
1884 8 14752
7692 760 16624
4340 1340 15488
2728 620 11284
5476 -932 15952
1740 -908 16256
4288 1760 14276
1368 2596 20636
2480 120 14688
6172 -648 17020
2844 1928 13336
376 3052 13988
3288 -276 19032
6088 2120 15800
2824 1172 14188
3536 2892 15612
1456 -756 12644
3852 3816 17380
540 252 17720
2376 -144 14368
7784 296 17428
680 1604 11408
3824 604 13880
3356 264 16820
3428 -612 14416
5824 1168 12556
4500 2728 19772
4168 -596 14328
2876 -124 17428
924 1588 18532
4700 -1796 16392
5592 -824 20936
3508 -820 12612
4916 756 15564
3480 1104 15340
408 -1188 15376
4352 3296 15936
2092 2476 14908
3528 2396 14264
3600 1732 17476
428 28 15228
2052 -196 17832
4044 636 14816
3636 1156 14104
3860 -1432 15716
1172 560 18544
2472 1036 15608
5672 2288 16768
4924 196 14292
4408 0 15480
7516 -800 16188
2572 -648 12756
4616 -636 15080
3700 -1296 18252
1660 368 19044
6524 -608 14172
5316 192 15088
4236 2444 14252
2484 380 15148
3576 -680 14748
520 968 15620
5532 140 12300
144 1988 12972
2128 1364 17124
4924 1508 15844
2372 1500 11768
3452 2032 11840
908 1756 18504
5252 -3172 15684
7084 1920 12892
4444 844 11664
8704 1936 13656
4588 996 17160
2624 -40 13964
7236 680 18460
1548 -44 15668
4516 -872 15104
3324 2976 15776
1040 636 13988
3012 1944 17440
1396 1332 13728
4048 -276 16428
696 112 14928
5128 -384 14384
3588 1268 18040
2464 1744 17904
4180 1236 18028
3700 -584 15096
4772 -276 14024
2748 -12 14356
5396 1152 12600
6108 1820 14168
388 -1428 14220
5836 1420 11340
2676 712 17284
1816 420 12896
4184 232 18704
4404 536 18112
568 -1020 17700
5520 2664 15208
2976 2836 15952
6180 876 10716
4352 2748 14456
4448 2844 20116
4076 -2372 18220
3740 -228 11552
4556 4324 14024
5112 4800 17128
3356 1812 16636
4312 216 15724
5304 -352 14068
2820 628 14584
4320 724 16932
6352 16 9008
3716 1700 16212
2240 208 22360
2756 -1780 18724
4172 396 11120
5612 1872 14824
3772 2060 15640
356 -1892 20572
1020 -2008 19768
4072 -360 16700
2396 164 17496
5424 1796 14404
3400 276 15780
3980 -516 14604
6668 -644 12060
7228 1940 5884
-584 2640 12012
2032 2696 20672
6456 -2016 15372
4916 1088 12432
3772 5732 16428
5656 1088 23244
1260 -604 14920
2492 -2232 16320
-228 -640 12776
3288 648 20572
6624 368 14832
3464 2956 13176
6756 1020 14600
4648 888 14816
1044 -1664 14264
2876 -292 24104
648 2576 18016
1876 -4068 9348
2872 -684 18224
5796 -632 17660
5996 -680 13872
6744 2660 13300
5728 2896 13120
4660 -124 16376
1684 -4616 18520
4648 996 19456
1216 1844 15356
4856 3132 8360
1436 3992 14032
2820 1648 17172
6224 -2896 12208
5652 -964 12792
5792 -528 15788
5492 -1096 14584
2560 -116 23736
3320 1956 14904
8232 -2508 14736
2524 2100 10136
1956 548 14256
-32 -2716 18440
3496 -2076 18384
6588 -1388 16244
2328 -852 8808
-1128 -1640 18552
48 400 23116
-1212 -384 19944
3620 -1672 13328
504 -44 19720
1896 784 12176
3404 2428 12696
2504 3352 12296
3992 -336 14576
6140 752 12468
6268 3760 12904
5836 220 16848
-620 -1744 18972
44 -2992 18856
7140 1736 13728
3984 3256 12236
2672 3552 10996
1160 1236 19904
1696 -2204 16192
3812 -1644 16028
6016 936 19304
5020 2176 14912
1756 -1452 14656
2896 576 13980
3380 2124 15728
3392 2228 15100
2852 -412 13048
2592 236 14716
7092 2020 10684
2968 -1624 16620
6684 -872 16280
6052 -172 17492
428 1392 14496
3540 36 13440
5248 -924 15856
1192 -36 12332
3744 -776 19196
4508 1592 13100
4168 896 15744
